media,varianza,asimetria,curtosis,maximo,minimo,medias_fourier,varianzas_fourier,asimetria_fourier,curtosis_fourier,maximos_fourier,minimos_fourier,nombre_imagen,directorio
129.05808723719443,627.0204313936508,-2.2160441411373295,5.129242954047642,245,0,16371.646277012149,178187761314.18045,3049.744858402885,9618649.16498709,1332589796.0,1.1584241418190035,DSC02280.JPG,E
130.67637928376183,733.2365923413063,-1.0680100017396532,2.6485413643042204,229,0,7668.073878748796,183833808233.98987,3026.3922030313443,9501069.507990967,1349299477.0,1.194872891960821,DSC01102.JPG,E
129.23407535360985,629.5976336370977,-2.3744140596766297,5.45643465291368,238,1,12495.978470863205,178795613286.05588,3047.058186965089,9605770.262859799,1334406962.0,1.0368866002684174,DSC02327.JPG,E
129.12593089886943,655.9349019720689,-1.8309879998117384,4.193806324391576,239,2,22687.72308430967,178420478887.24948,3048.2340040514673,9613530.30014918,1333290316.0,4.099805342367209,DSC02289.JPG,E
129.5307190816061,660.5162816473172,-2.444452949371561,5.495861803620722,250,0,11539.505090044928,179930448740.27673,3039.3243056103206,9572432.257976819,1337469958.0,2.1309784879276896,DSC02311.JPG,E
128.1980966740219,1479.50645968994,-0.733749627396251,-0.336545922191847,252,0,7636.052337646537,184915437992.69662,2849.5360247980802,8706502.1351219,1323709960.0,1.7280475078831448,DSC01093.JPG,E
129.39564306013537,606.1823230548098,-2.418257263876445,5.652743984428321,244,0,11919.205029306517,178999384115.46915,3053.0355974552235,9631901.997778775,1336075230.0,2.2728659261159554,DSC02331.JPG,E
126.12327204560668,640.5698754917754,-1.683657472303219,2.5770149575132733,227,0,8904.55592584022,170783531297.76398,3034.14987091777,9550661.11742127,1302286350.0,1.778200317680205,DSC01508.JPG,E
129.48218091823895,615.2785140027395,-2.3643437132644056,5.497903792804838,253,0,13279.345504601375,179290352805.96942,3051.7531205103633,9626342.583196884,1336968777.0,0.44845346995204155,DSC02330.JPG,E
128.52381433390565,689.5333337892627,-1.6193863046173758,2.098957647688292,229,0,9043.281149437096,177598502557.05206,3028.3329257899877,9523733.310137954,1327073159.0,1.924455256841617,DSC01499.JPG,E
126.42236621088908,646.3266201953518,-1.4052290832088916,1.8613719385686247,226,6,8807.44262501402,171624628848.40686,3033.8777371056913,9547485.037519468,1305374648.0,1.0677944266599468,DSC01501.JPG,E
129.04266726350596,835.438254972128,-1.338767492058172,1.1146929366478053,236,3,9425.288981256725,180477880570.62015,2993.8927181422396,9372560.459906703,1332430577.0,1.958550340524003,DSC01509.JPG,E
129.06573451523528,575.6042270889308,-2.3930374228948783,6.020821264336137,239,0,14322.551187315168,177740140393.48633,3061.5209463285023,9669462.522183776,1332668758.0,2.876339135750313,DSC02318.JPG,E
127.53074542414588,719.0207448949865,-1.5989519565880421,1.975598858037105,218,1,8888.795795115753,175280177857.31277,3018.2454864660963,9478830.22155508,1316819222.0,0.512403357649495,DSC01494.JPG,E
129.24478688885307,654.8125475897979,-2.149267453309973,4.614045064135356,235,0,15855.307747246183,178989316954.23987,3042.904670936657,9588085.878747953,1334517564.0,2.5464483616963847,DSC02329.JPG,E
126.78144582579213,801.6682475479199,-2.0346578820449976,3.2924127399178884,235,0,9997.669758983022,174145025291.39038,2995.163168352985,9379207.882059766,1309082326.0,2.4987511995618124,DSC02298.JPG,E
129.7520907454009,789.7276509567946,-2.1597571984965023,3.8105550740797245,250,0,10416.9045260178,181881931434.0958,3007.4217876953167,9432708.266206246,1339755732.0,1.0341826796740867,DSC02300.JPG,E
125.60940850926018,476.12980648943676,-3.1048429698961963,12.903924277610177,252,0,7197.486823685247,167777423577.4225,3076.442861682219,9735438.641110733,1296980450.0,0.9524048210147725,DSC01101.JPG,E
129.59231384734343,716.1742118971428,-2.0851857895248167,3.9430199605083462,240,0,13987.821720544955,180607447414.51407,3027.0890893239634,9518956.403953722,1338105955.0,2.438139204625701,DSC02305.JPG,E
129.58465920888705,527.3670223978613,-2.312269300203727,8.311561797722142,206,0,6905.21404063534,178785410370.0531,3071.5470658900326,9711659.42092396,1338026917.0,1.0781517454205825,DSC01109.JPG,E
130.90912830986264,713.7974860555594,-1.656171422334143,4.907656814001503,217,0,8498.494646283401,184248320242.7471,3029.6898935059376,9524616.679296723,1351702728.0,1.3517142417442887,DSC01115.JPG,E
129.19532228160486,588.7620750354788,-2.5154131533865463,6.265874531667473,240,0,12372.094365946376,178273637090.00015,3057.288976457369,9650444.697568905,1334006817.0,1.6461606511287032,DSC02319.JPG,E
128.83092360431027,503.0905433378826,-2.457097356581918,8.927859188126902,226,0,7120.870245446367,176520547719.94742,3076.35580901122,9732657.785638941,1330244217.0,0.34625632045719346,DSC01110.JPG,E
128.98153697872763,576.9714357971893,-2.495966892478093,6.572191447196811,236,0,14771.136188792223,177516864867.6919,3061.2515293745996,9668502.870346265,1331799376.0,1.1960507984118665,DSC02292.JPG,E
128.21871290737963,746.785460646597,-1.5619795250863615,1.8358664740513042,215,0,8978.992970128182,177381995582.2425,3013.0190278588148,9456846.222858584,1323922833.0,1.5057348284209506,DSC01493.JPG,E
120.6081420335511,953.1369500543842,-0.9771844991731868,0.7818707954891728,253,0,7535.695999428452,159982958546.80414,2934.8768036337915,9104565.74646511,1245339853.0,1.0139465884896248,DSC01091.JPG,E
129.4353861080292,658.6539856538808,-2.439451857857379,5.73903821109845,243,0,13462.606190247221,179608221873.56616,3040.7425176053607,9578491.7104135,1336485597.0,1.861189424318952,DSC02321.JPG,E
128.7902463647295,570.7102075656242,-2.4746346900951455,6.626438164144922,241,0,15488.91718890354,176921350830.3151,3062.9170801870505,9676040.178241642,1329824204.0,0.6829563949939503,DSC02290.JPG,E
128.6454765791578,786.4292397607321,-1.0731282079964104,2.470295524899817,248,0,7616.174292648785,178945838680.14392,3007.353087804419,9418496.744846676,1328329383.0,1.0402250074055024,DSC01105.JPG,E
125.49699414188402,398.9649714635893,-1.86596328888113,3.8776504342761404,221,4,8931.679719122983,166661218688.39496,3098.39790277603,9830841.865043014,1295819715.0,1.836442914983056,DSC01568.JPG,F
129.5866885529268,511.131028259367,-2.496077697914802,6.570239201379545,221,2,14712.54581601033,178454419200.6117,3079.4235737325553,9747896.002434922,1338047871.0,0.9264272620098022,DSC02366.JPG,F
126.29609992887514,398.14494815007106,-2.3414352468768063,6.000740258160386,203,8,8664.124576114324,168735047006.32944,3100.1086147233996,9837342.834212333,1304070885.0,1.8221338865643066,DSC01565.JPG,F
130.48158530566644,350.421139598765,-2.239949888147719,8.31181096016744,175,3,6484.172938187301,179372521576.30774,3119.128138341506,9917889.126596585,1347288131.0,0.46066123641869283,DSC01121.JPG,F
126.54759370583751,463.89857125354257,-1.6781336136742786,2.8494785034345913,221,15,9193.018014691164,170061126282.78186,3082.544223181619,9761919.525804028,1306667685.0,1.9443743838006518,DSC01555.JPG,F
129.6019540547367,490.0200118283635,-2.5598317212544788,7.251513445159418,245,5,15308.128599696272,178259411869.7752,3085.5068317288815,9773804.320756746,1338205495.0,2.0209102623080675,DSC02346.JPG,F
129.31606951098948,566.6874720898395,-2.3427000732498096,5.64877373202158,217,6,15247.64319278652,178288589584.0653,3064.905047682678,9684773.284093292,1335253593.0,1.4285220920586208,DSC02340.JPG,F
130.8238852069594,827.8236405533181,-1.2368232781609403,1.9973764522903474,184,0,6950.5301761775045,185219240658.27036,3001.919646187965,9401138.757704394,1350822550.0,1.3859333007509806,DSC01131.JPG,F
129.58991222123396,499.7895981138391,-2.7794919324134524,7.4871425540273915,200,8,9217.484429891641,178477437155.78488,3079.3282484958136,9746544.996089712,1338081157.0,1.1014949259369422,DSC02338.JPG,F
125.21069208825061,399.5159933055688,-1.7424905110160251,3.4341488493207706,223,5,8856.121286838474,165927106963.75272,3097.6895307024706,9827831.585787423,1292863502.0,1.124164800008083,DSC01569.JPG,F
129.23401521126718,627.0665931846652,-1.7353869488713465,4.335852599363776,181,0,7151.0974769878085,178874329791.87445,3045.813480401354,9597761.544879064,1334406341.0,0.7542406341365482,DSC01130.JPG,F
127.16769505875936,544.0436943289865,-2.429993511600658,5.8329091690286745,208,5,13681.931909725046,172410484611.21756,3065.015476504785,9685196.36093305,1313070544.0,2.444291843800508,DSC02384.JPG,F
126.76462214338399,533.2089617934554,-1.8713120785320168,3.234051586326493,216,8,9188.320338752214,171344531784.35257,3064.294478498936,9682466.813078353,1308908613.0,0.2274154342347036,DSC01546.JPG,F
129.67005145705235,539.362513854845,-2.646686608915497,6.53513164805298,207,12,10033.217407421893,179084875939.4557,3069.6287427437887,9704532.74590353,1338908635.0,1.483015306518051,DSC02387.JPG,F
125.87574233664526,436.5308726392426,-1.6585297779231416,3.1014990203529322,229,5,9161.911776547757,168027999777.59857,3088.7535429637855,9788892.509190118,1299730481.0,0.7326541027764735,DSC01558.JPG,F
127.30322384263276,395.6772383842346,-2.187626129009372,7.072163329194563,210,0,7107.3079601531435,171371314978.55942,3102.5848375213154,9845127.998725446,1314469947.0,1.297862275643966,DSC01139.JPG,F
126.00610778902414,369.9874474704745,-2.3051407286435417,9.174044185702215,242,0,7315.810826021368,167710380301.95752,3107.10474598364,9866851.831696732,1301076570.0,1.2770549230330217,DSC01124.JPG,F
125.52630835259954,478.54680250135357,-1.6747261235407953,2.6145431010816473,211,7,9028.864315425275,167557176452.17343,3076.3345900118816,9735171.236800553,1296122399.0,2.0281638633111054,DSC01560.JPG,F
125.65694352546859,449.6044181205259,-1.571302286463931,2.7474847574292838,249,14,9119.078638252151,167595509099.78912,3084.590539955075,9771235.907078536,1297471273.0,1.6165073141032409,DSC01556.JPG,F
130.1563978862436,427.3670672237086,-2.8654701292737523,8.429564155796822,214,4,9975.230864545256,179234415916.1989,3099.4425905401663,9834368.451140331,1343930407.0,1.1379355657345842,DSC02375.JPG,F
129.56505755070165,567.7799454109168,-2.447576323238873,5.711242005924529,212,1,13066.803340684752,179027183674.45584,3063.721243818533,9679302.106611084,1337824520.0,1.4228905802510103,DSC02389.JPG,F
129.61001748679774,487.1816420462621,-2.6856120946397306,7.413390894540699,211,0,12313.248873251623,178334408704.1852,3084.1808845966543,9768111.09476926,1338288754.0,2.110762447440909,DSC02349.JPG,F
129.71453306298656,521.4699226799124,-2.525797805305976,6.410722723907718,208,2,13291.70640448924,178943255952.8568,3076.045007879806,9733088.387063803,1339367930.0,0.8256938642143828,DSC02390.JPG,F
126.47094756827366,463.0093336676332,-1.9159171295021855,3.493363718310296,210,9,8872.134850033834,169857499856.2029,3082.4355223348994,9761656.764805747,1305876275.0,1.1113754278541126,DSC01543.JPG,F
128.40198299279143,461.1180429969744,-2.333145993178714,6.2624057594666045,223,7,15673.510875292935,174752916603.84213,3090.983878496126,9798462.937572567,1325815189.0,1.6002243265080947,DSC02378.JPG,F
129.3780235812218,521.3038606739001,-2.470940158107908,6.410254312448577,218,6,14939.268172863618,177994778234.45895,3076.5289825976733,9735353.728212843,1335893300.0,1.7819684485581297,DSC02367.JPG,F
127.8603793093296,542.3582214749813,-2.628222815514123,6.320291402958469,203,9,9533.030608380775,174313438709.41986,3064.7247634964856,9683172.551081927,1320222858.0,2.4941728183134106,DSC02388.JPG,F
128.7712091341982,934.6930357884374,-1.2449542325122327,1.641234546645113,189,0,7257.659082796934,180816261321.6378,2970.0860751226933,9260486.42348386,1329627635.0,1.025403666230733,DSC01133.JPG,F
129.21764671245103,547.1600508731917,-2.4119501170810125,5.971539449051377,208,4,14380.688662200851,177849906767.60077,3069.1547072357994,9703021.919550406,1334237328.0,1.0359917757868853,DSC02342.JPG,F
128.40310719941613,440.1530964445398,-1.9666730882292465,4.097866559140396,229,3,9042.685531217016,174703312739.38336,3092.3449511109225,9804550.061223017,1325826797.0,1.2034842577261744,DSC01563.JPG,F
130.2833624392572,343.642718183391,-3.099596366692682,10.483518197442947,203,8,9122.008029013687,178727643509.5187,3121.256613579266,9928827.463213723,1345241380.0,0.9373049127141849,DSC02372.JPG,F
132.32764550766723,458.2144464662242,-2.070991814349178,6.726100904644044,199,3,7152.9231257929605,185485960665.7564,3094.5842252788593,9811113.281235471,1366349633.0,0.8981695635053807,DSC01119.JPG,F
129.4083976917737,521.2528158308572,-2.493729240875966,6.443328100898622,220,2,14487.539883853273,178088706760.11374,3076.2722290970223,9734237.889485853,1336206928.0,2.114715671824682,DSC02368.JPG,F
129.0335691119775,536.488449410464,-2.341064906102794,5.955241048666277,221,0,16814.012754304855,177172953749.09787,3073.267621500436,9721596.192865752,1332336634.0,1.7330270684726419,DSC02374.JPG,F
129.5248618372527,516.7303062100304,-2.553795311976915,6.4572337547425676,218,6,11493.461751958126,178431179167.95633,3075.92924650299,9731977.476218587,1337409479.0,1.9440153863467986,DSC02334.JPG,F
129.82777712351862,616.4045385218412,-2.5368275720388045,5.759416287582299,210,2,11296.559060446736,180276044263.39386,3051.0611311364846,9623475.444789883,1340537232.0,1.344213326293729,DSC02381.JPG,F
129.44505943729237,520.147496802395,-2.564649498273964,6.803987010150353,224,7,13726.598191445757,178196752333.0907,3076.190860732648,9733491.684720429,1336585479.0,1.273528063603392,DSC02341.JPG,F
125.42306670938291,439.4652545887613,-1.6386465214738812,3.2082047758155205,208,5,8761.352968385689,166890881303.16354,3086.7606881643105,9780762.863330586,1295056377.0,1.6381173476413107,DSC01553.JPG,F
129.17894400118385,693.8603663797213,-1.8078060056996392,4.245016307268275,177,5,6687.012607898209,179423487793.382,3028.253890220399,9522877.98262906,1333837703.0,1.194251428403023,DSC01134.JPG,F
129.4271233636634,480.1792870552059,-2.479193425084211,6.82737714659501,221,0,15190.617323782863,177693782197.32248,3087.540363385231,9783141.389852291,1336400280.0,1.3339978014982512,DSC02350.JPG,F
129.3548268442877,518.7659410593427,-2.478218870217123,6.335042204292849,215,4,14015.469354224782,177933350112.7808,3076.5001285247104,9735121.630286336,1335653782.0,2.198717832631042,DSC02362.JPG,F
129.6063098711695,430.97691534819825,-2.531222430257239,7.393045099796037,209,4,15016.096997661105,177670275923.9568,3100.6169001526996,9839992.460564401,1338250471.0,2.928251109514949,DSC02371.JPG,F
129.642753806497,435.91578233619,-2.3527140730430873,6.615937231063498,223,4,15576.922812324225,177801670800.69897,3099.753392122501,9836488.914096246,1338626773.0,2.8189860306518204,DSC02377.JPG,F
129.64154882899663,532.7586437881245,-2.440208736258058,6.33641307250984,219,3,15680.613564844623,178795155021.23026,3074.5900194589854,9727214.992862098,1338614331.0,1.7520241206588296,DSC02369.JPG,F
126.67216941662122,412.80443610597354,-2.111375076019401,6.769166573688718,255,0,7330.761882276039,169890043450.22546,3096.6117535590233,9820329.731203897,1307953992.0,1.8630643788250472,DSC01138.JPG,F
129.7252555420055,504.6682080909301,-2.5770087442754104,6.758202788078139,215,3,12863.716801250855,178809687907.05707,3080.1426533588406,9750851.275993675,1339478645.0,0.8615628518695458,DSC02364.JPG,F
129.3457668507029,549.2052047349548,-2.4042108616884303,6.071047492396541,221,0,15957.388901834525,178165244790.4358,3069.9534240569255,9707039.184312133,1335560233.0,3.459260180418667,DSC02370.JPG,F
129.80348416890837,499.76539061088255,-2.685437102978968,7.328254423226204,209,2,11913.45717061505,178992242933.24393,3081.088167899652,9754502.416251324,1340286395.0,1.691276325114229,DSC02339.JPG,F
129.17530776221673,507.6950433830627,-2.4752034407263004,6.5370174104257455,208,0,14719.942510730983,177319576267.4802,3079.5310025486588,9748291.25594481,1333800157.0,1.0697860859220212,DSC02353.JPG,F
121.60974611989884,315.7617791298972,-2.1898131830246865,8.757240519459282,203,0,6750.021362718762,155917996223.6029,3115.599565705849,9904014.892850315,1255681920.0,1.5658702463212633,DSC01126.JPG,F
126.48841644921158,399.3542984960176,-2.2397986155717065,7.3625400124571385,184,0,7338.713142586182,169270715147.41086,3099.9692475939382,9835022.440577524,1306056650.0,0.2591609868507701,DSC01137.JPG,F
127.72256656914762,408.1555210376792,-1.8864779388461699,4.413886216283972,235,6,9076.904189804993,172572525718.3293,3099.732673061349,9836795.593831126,1318799872.0,1.467729291504854,DSC01544.JPG,F
126.11282897183517,462.7104471067518,-1.6853809947067002,3.098308293131536,216,4,9215.415406162418,168914211674.8917,3082.0067938100296,9759654.417798158,1302178520.0,0.2873835011601646,DSC01552.JPG,F
129.2054359767814,531.670966670777,-2.436461017814456,6.074593093477716,223,4,14299.909115743452,177659708473.28137,3073.0306644637426,9720110.574062424,1334111246.0,2.052804660294194,DSC02383.JPG,F
128.02960175115908,415.27197404949464,-2.545824732223105,8.470303377791524,212,5,6322.355664422915,173499233999.8525,3097.6028071538767,9826069.012804493,1321970165.0,0.5281839523732211,DSC01116.JPG,F
129.74530047153146,441.506083040148,-2.807404145864731,8.092016582612723,211,2,10840.061982046158,178259179057.22522,3095.5349251856574,9817248.372097168,1339685619.0,2.236395481851347,DSC02373.JPG,F
129.35801729387737,540.4790163509272,-2.349860559564833,5.962663511801933,222,0,16501.564776229327,178090203076.93558,3072.6669210277714,9718869.900827376,1335686725.0,2.7559969194750953,DSC02365.JPG,F
127.97635146913893,535.3556146441654,-2.3482943313032765,5.7024033475473885,214,7,15156.140798204271,174408660399.10477,3070.086345728635,9707508.743366433,1321420329.0,2.850023550810211,DSC02379.JPG,F
125.3275303559032,357.089539246596,-2.291868222963717,9.464069752099096,211,0,7058.282270445345,165819896797.39078,3109.4038921525857,9877418.452622375,1294069916.0,0.7619076429264044,DSC01125.JPG,F
129.5436199530793,523.823204916717,-2.469430864073453,6.440639641992567,214,0,14695.11319257352,178470748430.25757,3076.0920175622673,9733184.767312638,1337603166.0,2.471435311485088,DSC02345.JPG,F
129.4423003467918,577.573362405943,-2.411440898617172,5.598208462091817,214,7,13775.113329668085,178780993646.75452,3061.3975094344105,9669238.356612094,1336556990.0,2.70939188797873,DSC02385.JPG,F
130.63299573560766,535.5644071100137,-2.1364767306198713,6.73474332438437,197,3,6748.78492711963,181688941190.00696,3072.0334487203013,9711923.723750552,1348851520.0,1.3625461460810258,DSC01135.JPG,F
129.4637828816879,541.1735499057899,-2.421999317574411,6.013949053727229,213,0,14643.606917266998,178437895790.4526,3071.3211275410636,9712802.888436984,1336778808.0,1.5445937389359212,DSC02363.JPG,F
129.5120999420464,459.49298961653045,-2.3744183781071713,6.492145521742772,214,4,15551.671915452718,177696286112.63394,3093.321098551113,9808545.634108976,1337277706.0,0.1545929801818099,DSC02376.JPG,F
126.57926847929167,471.58449580574444,-1.9402726197856295,3.5600516180220474,203,14,8824.665147089532,170229911358.04208,3080.380631321211,9752355.445834981,1306994743.0,1.9318206415303012,DSC01545.JPG,F
128.6511684078569,488.26374467956794,-1.9404834425108335,3.640066484666913,211,13,8968.989590950585,175859814585.71732,3080.066259727392,9751070.326466277,1328388154.0,1.9892273721273925,DSC01547.JPG,F
127.85526769443894,637.7676966782124,-1.536770037270276,3.344771619619449,184,0,7530.490531820409,175319263340.35022,3040.5319361222246,9571698.395447485,1320170078.0,1.0402817603918166,DSC01129.JPG,F
129.8150065120308,524.2879545157275,-2.4357617160810396,6.1146701768438465,215,9,13672.88138751157,179231321391.56323,3075.7983866040045,9731910.918978557,1340405369.0,2.9802728148467974,DSC02333.JPG,F
129.26057807928794,543.8498134928682,-2.350734000202435,5.810756026398661,234,8,15596.56741983785,177893858484.7185,3070.92910355387,9711066.384392433,1334680616.0,2.865689646996003,DSC02359.JPG,F
129.63843973136807,514.9230790033685,-2.417735212489788,6.2615630707129775,216,3,14787.6640492378,178629876793.96716,3078.671504736796,9744317.853736619,1338582228.0,2.0385103883429077,DSC02335.JPG,F
127.6051973831011,433.60985002953004,-2.2279835220288,5.426675727116166,220,0,8854.359731265522,172529914301.7495,3093.0566372297662,9805672.703578597,1317587976.0,1.0444141813060426,DSC01564.JPG,F
129.23248104886696,568.7665288747061,-2.3909399481807356,5.689164281552165,218,6,14233.502500421386,178116803478.57047,3063.500939504243,9678443.338212837,1334390500.0,0.623521113696737,DSC02343.JPG,F
129.50463221940547,524.8121566212114,-2.427083849609163,6.196015324113818,214,1,14578.313072242023,178380094457.9677,3075.652922471424,9731359.041699558,1337200598.0,3.698836080902228,DSC02337.JPG,F
125.94087426628279,485.7129560515578,-1.7663523346356096,2.878149109538729,212,5,9070.66363333801,168706844976.25082,3075.287155048867,9730438.7440977,1300403001.0,0.13145628582593874,DSC01561.JPG,F
126.45054120360614,441.83856071680805,-1.9225406064467485,4.0555228497855795,231,2,9036.205393443792,169582670649.0875,3088.296787601485,9786969.363641685,1305665569.0,1.8776742625909435,DSC01550.JPG,F
123.01258708533743,332.357495583915,-2.2792000169486464,8.469752903552942,164,6,6376.186305406034,159637626678.19913,3112.9855893727226,9891500.274794457,1270166960.0,0.7292674901095456,DSC01136.JPG,F
125.32285494248029,448.76658629443614,-1.586583401928954,2.6668199792504472,245,13,9118.89432569247,166721073230.27695,3084.1674960175765,9769415.363365868,1294021640.0,1.2054678718249743,DSC01554.JPG,F
129.55265002076413,521.5913647845191,-2.4478438876275987,6.262541327670341,214,5,14102.679780799755,178488922467.00003,3076.2955096446644,9733937.6383032,1337696406.0,0.4622911389652405,DSC02336.JPG,F
129.44510698945058,529.1844865636978,-2.349203812495668,5.851241125528384,209,7,15567.788661657969,178236254376.18613,3075.0810408163834,9729131.263921086,1336585970.0,3.9761600717728487,DSC02361.JPG,F
126.02290367617891,483.4195358854938,-2.0335197317781826,3.972735849856197,202,8,8825.303680648383,168900967270.94437,3075.980420009288,9733403.864832494,1301249996.0,2.187285713537866,DSC01549.JPG,F
127.50472190025785,512.1048343769978,-2.572830452916734,6.535003200031136,205,4,12404.843337065213,173000267787.78278,3073.4278447037536,9721646.74875491,1316550516.0,0.9360058596532083,DSC02382.JPG,F
126.25240714642113,417.88569852574534,-1.773055278380091,3.9920446285215423,220,8,8798.20548573513,168822601579.23108,3094.494433760146,9813539.33600017,1303619735.0,1.929028554394632,DSC01557.JPG,F
129.50031523884937,530.2692675315313,-2.550227179797446,6.385689060100935,208,6,12233.347823482221,178487769146.02975,3072.7488433413696,9718422.190612186,1337156023.0,2.5937867013184577,DSC02357.JPG,F
126.96595062090915,531.9309937821376,-2.347909231505715,5.688761248124475,216,5,14474.29537120537,171733715806.50726,3068.3589016273145,9699832.211922187,1310987431.0,1.2846859136931479,DSC02355.JPG,F
127.92491378629072,483.28692317907684,-2.0631770141109937,5.699154903386207,180,0,6819.123805629248,173918318791.52386,3079.736094454397,9746980.570346197,1320889209.0,1.4685060926307107,DSC01118.JPG,F
128.93052406933356,539.2851176827514,-2.4097644378889873,5.9935907913617985,214,7,14538.200326174509,176998710783.2758,3070.6563671148238,9709766.421262464,1331272642.0,1.5787398939145043,DSC02354.JPG,F
127.09979977732806,508.8445194564895,-2.474228592685369,6.3749859538244085,218,2,14079.434626608745,171857745181.5952,3074.5951988893044,9726730.706795627,1312369491.0,4.636593307277705,DSC02358.JPG,F
125.34288786290722,423.35683826670913,-1.8583307500292734,3.7737797016421393,210,5,8769.572865313306,166516803809.7601,3091.318895046183,9799672.251407979,1294228490.0,1.2940657931943236,DSC01566.JPG,F
130.05488671545717,435.31049689071745,-2.862421705005529,8.624944938268595,207,2,11305.660607361022,179015381601.2314,3097.9659018436205,9827699.299977856,1342882253.0,1.4081817872518467,DSC02351.JPG,F
129.41996942715824,464.56274446806196,-2.4753345051203692,7.184636159499689,229,5,16052.201216137193,177486494698.11652,3092.2915528387357,9803790.815980209,1336326412.0,1.5516498252060142,DSC02352.JPG,F
127.16405000666312,575.3091429588097,-2.381238140317199,5.572430038539267,213,10,14849.603362520373,172690428382.97568,3057.5354615200904,9652714.993657062,1313032907.0,2.3370284413584588,DSC02380.JPG,F
124.45059476031388,866.2518454021676,-1.1326991054282316,1.343042947274177,184,0,6961.824444736888,168816915108.40042,2971.779253828396,9268052.498256749,1285015114.0,0.8325315208589074,DSC01132.JPG,F
126.04334887672312,434.80850078467154,-1.773166877915142,3.6934474298089564,232,9,9093.5377941056,168447440339.38705,3089.3892786359233,9792153.904174348,1301461103.0,1.9105963145683633,DSC01551.JPG,F
129.4419805561065,551.2845408525872,-2.348722699721541,5.738020084766555,211,6,15438.810496904363,178460090356.44083,3069.2743466760458,9703836.973502023,1336553688.0,1.1013963066292916,DSC02360.JPG,F
129.45138232477564,542.6969517255341,-2.4476544606480353,6.054058403946701,219,5,14301.155197106391,178430385850.02835,3070.7081413317205,9709923.968441624,1336650766.0,1.7463917083811287,DSC02386.JPG,F
129.526993064939,520.2851545623265,-2.4606721672476337,6.486502990419785,225,5,15183.558385332492,178375144681.75903,3077.298708653892,9738590.476884674,1337431485.0,2.239478245111666,DSC02348.JPG,F
127.12669512306614,564.2053973907971,-2.2252488575235057,5.1789198666080445,212,3,16055.236329792147,172440434745.3949,3061.2790854911254,9669286.609852001,1312647199.0,0.6384092171663015,DSC02356.JPG,F
129.76123063823326,553.3176076124449,-2.5820827457100286,6.211720987712727,205,7,10995.418434914363,179452982569.44113,3066.690815716927,9691953.88970529,1339850106.0,1.3949932461036176,DSC02391.JPG,F
126.89841377234467,364.20114875359195,-2.3596065988312245,8.089397050155029,166,4,6426.482995133425,169992993341.31284,3109.879171584184,9878619.757082703,1310290079.0,0.9356554320731667,DSC01117.JPG,F
125.83557141617494,470.9902912085411,-2.2256298879720444,8.15230582783155,255,0,7326.580914503731,168309666404.10336,3078.472989834983,9743844.389804918,1299315696.0,2.1794026924374608,DSC01122.JPG,F
128.0319968884812,656.6382939505899,-1.4891664768729285,3.0297805254268324,185,0,7954.349943847892,175974496058.97095,3036.0916990749806,9553124.941337768,1321994896.0,1.0713856704363323,DSC01128.JPG,F
126.71377881408985,471.46911048642545,-2.325263914011525,6.8632000625866105,197,0,8170.260476876314,170591636925.74036,3081.1966640892365,9752616.733929666,1308383630.0,1.2754628292326444,DSC01127.JPG,F
125.68047758249864,478.18392051898934,-1.6665168684010825,2.5811035491326813,232,6,9113.86149717638,167951777234.6103,3076.84953938516,9737181.759743512,1297714274.0,0.5951176352591032,DSC01559.JPG,F
128.08432711856003,431.97578275029696,-1.8467710025122492,3.7012334394092132,246,4,9103.732692928366,173773525005.05554,3094.046194193754,9811705.521853834,1322535232.0,1.6222997304387858,DSC01567.JPG,F
129.54585877841896,577.2551694503763,-2.409602920310647,5.659885697352712,209,7,13703.318926179403,179056615167.40726,3061.683130513937,9670379.125083603,1337626283.0,1.6087692759346641,DSC02344.JPG,F
130.3662405244335,835.591417352653,-1.6086486049714552,2.296602861489263,238,0,15286.168024599596,183879858851.12372,3001.1243810092665,9404849.431585599,1346097138.0,0.7790839668531603,DSC02411.JPG,G
127.83263034908514,1230.6916138704842,-1.270814100732983,2.663824292905443,255,0,12592.782912550309,181279866724.5178,2896.338193235497,8947954.941234348,1319936336.0,0.9932851079201896,DSC01164.JPG,G
127.800833160299,648.8484879568581,-1.9838678027154968,3.8130910430015943,231,0,8804.851541844951,175269165881.32635,3036.43168340417,9560227.400897669,1319608014.0,1.9941387640408579,DSC01589.JPG,G
130.59506577112361,852.2949741967974,-1.6715710333536995,2.3950225758243846,242,0,14533.109689974532,184691369822.73917,2997.6863324070473,9388202.872608852,1348459874.0,1.40091339303905,DSC02419.JPG,G
111.59509869929836,674.561108551507,-1.5875771217490735,4.047922957614093,190,0,9532.105761021414,135462635935.7606,2977.7109637013946,9304930.047267493,1152275638.0,1.6992458692744226,DSC01166.JPG,G
130.09523215525363,841.1979729335342,-1.6551221371637808,2.2558260038971847,247,6,11848.442162958663,183302181896.3107,2997.3021609761886,9386085.257182956,1343298840.0,1.3605390605416963,DSC02399.JPG,G
130.21742570629,839.4126433699142,-1.6202060636259799,2.3011600764160924,247,1,14941.137625224901,183529334540.46402,2999.5194016865744,9397785.963093206,1344560550.0,1.3713238684366802,DSC02414.JPG,G
